sample,aveVote,count
sub-100619_ses-23mo_task-rest_run-03_desc-T1InTask,1,1
sub-100619_ses-23mo_task-rest_run-03_desc-T2InTask,1,1
sub-100619_ses-23mo_task-rest_run-03_desc-TaskInT1,1,1
sub-100619_ses-23mo_task-rest_run-04_desc-T1InTask,1,1
sub-100619_ses-23mo_task-rest_run-04_desc-T2InTask,1,1
sub-100619_ses-23mo_task-rest_run-04_desc-TaskInT1,1,1
sub-100619_ses-23mo_task-rest_run-04_desc-TaskInT2,1,1
sub-105040_ses-12mo_T1-Axial-BasalGangila-Putamen,1,1
sub-105040_ses-12mo_T1-Coronal-Caudate-Amygdala,0,1
sub-105040_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-105040_ses-12mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-105040_ses-12mo_T1-Sagittal-CorpusCallosum,0,1
sub-105040_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-105040_ses-12mo_T2-Axial-BasalGangila-Putamen,1,1
sub-105040_ses-12mo_T2-Axial-SuperiorFrontal,1,1
sub-105040_ses-12mo_T2-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-105040_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-105040_ses-12mo_desc-AtlasInT1w,1,1
sub-105040_ses-12mo_desc-T1wInAtlas,1,1
sub-105040_ses-12mo_task-rest_run-01_desc-T1InTask,0,1
sub-105040_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-105040_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-105040_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-105040_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-105040_ses-12mo_task-rest_run-02_desc-TaskInT2,1,1
sub-105040_ses-12mo_task-rest_run-03_desc-T2InTask,1,1
sub-105040_ses-12mo_task-rest_run-03_desc-TaskInT1,1,1
sub-105040_ses-12mo_task-rest_run-04_desc-T1InTask,0,1
sub-105040_ses-12mo_task-rest_run-04_desc-T2InTask,0,1
sub-105040_ses-12mo_task-rest_run-04_desc-TaskInT1,1,1
sub-105040_ses-12mo_task-rest_run-04_desc-TaskInT2,1,1
sub-105040_ses-15mo_T1-Axial-SuperiorFrontal,1,1
sub-105040_ses-15mo_T1-Coronal-OrbitoFrontal,1,1
sub-105040_ses-15mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-105040_ses-15mo_T2-Axial-BasalGangila-Putamen,1,1
sub-105040_ses-15mo_T2-Axial-SuperiorFrontal,0,1
sub-105040_ses-15mo_T2-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-15mo_T2-Coronal-OrbitoFrontal,1,1
sub-105040_ses-15mo_desc-AtlasInT1w,1,1
sub-105040_ses-15mo_task-rest_run-01_desc-TaskInT2,1,1
sub-105040_ses-15mo_task-rest_run-02_desc-T1InTask,1,1
sub-105040_ses-15mo_task-rest_run-02_desc-TaskInT1,1,1
sub-105040_ses-15mo_task-rest_run-02_desc-TaskInT2,1,1
sub-105040_ses-24mo_T1-Axial-BasalGangila-Putamen,1,1
sub-105040_ses-24mo_T1-Axial-SuperiorFrontal,0,1
sub-105040_ses-24mo_T1-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-24mo_T1-Coronal-OrbitoFrontal,1,1
sub-105040_ses-24mo_T1-Sagittal-CorpusCallosum,1,1
sub-105040_ses-24mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-105040_ses-24mo_T2-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-24mo_T2-Sagittal-CorpusCallosum,0,1
sub-105040_ses-24mo_T2-Sagittal-Insula-FrontoTemporal,0,1
sub-105040_ses-24mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-105040_ses-24mo_desc-AtlasInT1w,1,1
sub-105040_ses-24mo_desc-T1wInAtlas,1,1
sub-105040_ses-24mo_task-rest_run-01_desc-TaskInT1,1,1
sub-105040_ses-24mo_task-rest_run-01_desc-TaskInT2,1,1
sub-105040_ses-24mo_task-rest_run-02_desc-T2InTask,1,1
sub-105040_ses-24mo_task-rest_run-02_desc-TaskInT1,1,1
sub-105040_ses-24mo_task-rest_run-02_desc-TaskInT2,0,1
sub-105040_ses-9mo_T1-Axial-SuperiorFrontal,1,1
sub-105040_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-9mo_T1-Coronal-OrbitoFrontal,1,1
sub-105040_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-105040_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-105040_ses-9mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-105040_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-105040_ses-9mo_T2-Coronal-Caudate-Amygdala,1,1
sub-105040_ses-9mo_T2-Coronal-OrbitoFrontal,0,1
sub-105040_ses-9mo_T2-Sagittal-CorpusCallosum,0,1
sub-105040_ses-9mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-105040_ses-9mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-105040_ses-9mo_desc-AtlasInT1w,1,1
sub-105040_ses-9mo_desc-T1wInAtlas,0,1
sub-107842_ses-19mo_T1-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-19mo_T1-Axial-SuperiorFrontal,0,1
sub-107842_ses-19mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-107842_ses-19mo_T1-Sagittal-CorpusCallosum,1,1
sub-107842_ses-19mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-107842_ses-19mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-107842_ses-19mo_T2-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-19mo_T2-Coronal-Caudate-Amygdala,1,1
sub-107842_ses-19mo_T2-Sagittal-CorpusCallosum,1,1
sub-107842_ses-19mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-107842_ses-19mo_desc-T1wInAtlas,1,1
sub-107842_ses-19mo_task-rest_run-01_desc-T1InTask,1,1
sub-107842_ses-19mo_task-rest_run-01_desc-T2InTask,1,1
sub-107842_ses-19mo_task-rest_run-01_desc-TaskInT1,1,1
sub-107842_ses-19mo_task-rest_run-01_desc-TaskInT2,1,1
sub-107842_ses-19mo_task-rest_run-02_desc-T1InTask,1,1
sub-107842_ses-19mo_task-rest_run-02_desc-T2InTask,1,1
sub-107842_ses-19mo_task-rest_run-02_desc-TaskInT1,1,1
sub-107842_ses-19mo_task-rest_run-02_desc-TaskInT2,1,1
sub-107842_ses-19mo_task-rest_run-03_desc-T2InTask,1,1
sub-107842_ses-19mo_task-rest_run-04_desc-T2InTask,1,1
sub-107842_ses-19mo_task-rest_run-04_desc-TaskInT1,1,1
sub-107842_ses-19mo_task-rest_run-04_desc-TaskInT2,1,1
sub-107842_ses-25mo_T1-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-25mo_T1-Axial-SuperiorFrontal,1,1
sub-107842_ses-25mo_T1-Coronal-Caudate-Amygdala,1,1
sub-107842_ses-25mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-107842_ses-25mo_T1-Sagittal-CorpusCallosum,1,1
sub-107842_ses-25mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-107842_ses-25mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-107842_ses-25mo_T2-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-25mo_T2-Axial-SuperiorFrontal,0,1
sub-107842_ses-25mo_T2-Coronal-Caudate-Amygdala,1,1
sub-107842_ses-25mo_T2-Coronal-OrbitoFrontal,0,1
sub-107842_ses-25mo_T2-Sagittal-CorpusCallosum,1,1
sub-107842_ses-25mo_T2-Sagittal-Insula-FrontoTemporal,0,1
sub-107842_ses-25mo_desc-AtlasInT1w,1,1
sub-107842_ses-25mo_desc-T1wInAtlas,1,1
sub-107842_ses-25mo_task-rest_run-01_desc-T2InTask,0,1
sub-107842_ses-25mo_task-rest_run-01_desc-TaskInT1,1,1
sub-107842_ses-25mo_task-rest_run-01_desc-TaskInT2,1,1
sub-107842_ses-25mo_task-rest_run-02_desc-T1InTask,1,1
sub-107842_ses-25mo_task-rest_run-02_desc-TaskInT2,1,1
sub-107842_ses-37mo_T1-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-37mo_T1-Coronal-Caudate-Amygdala,1,1
sub-107842_ses-37mo_T1-Coronal-OrbitoFrontal,1,1
sub-107842_ses-37mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-107842_ses-37mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-107842_ses-37mo_T2-Axial-BasalGangila-Putamen,1,1
sub-107842_ses-37mo_T2-Axial-SuperiorFrontal,1,1
sub-107842_ses-37mo_T2-Coronal-Caudate-Amygdala,1,1
sub-107842_ses-37mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-107842_ses-37mo_desc-AtlasInT1w,1,1
sub-107842_ses-37mo_task-rest_run-01_desc-T1InTask,1,1
sub-107842_ses-37mo_task-rest_run-01_desc-T2InTask,1,1
sub-107842_ses-37mo_task-rest_run-01_desc-TaskInT2,1,1
sub-107842_ses-37mo_task-rest_run-02_desc-T1InTask,1,1
sub-111521_ses-35mo_T1-Axial-BasalGangila-Putamen,1,5
sub-111521_ses-35mo_T1-Axial-SuperiorFrontal,1,4
sub-111521_ses-35mo_T1-Coronal-Caudate-Amygdala,1,4
sub-111521_ses-35mo_T1-Coronal-OrbitoFrontal,0.75,4
sub-111521_ses-35mo_T1-Coronal-PosteriorParietal-Lingual,0.25,4
sub-111521_ses-35mo_T1-Sagittal-CorpusCallosum,0.75,4
sub-111521_ses-35mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-111521_ses-35mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,4
sub-111521_ses-35mo_T2-Axial-BasalGangila-Putamen,1,5
sub-111521_ses-35mo_T2-Axial-SuperiorFrontal,0.75,4
sub-111521_ses-35mo_T2-Coronal-Caudate-Amygdala,1,4
sub-111521_ses-35mo_T2-Coronal-OrbitoFrontal,1,4
sub-111521_ses-35mo_T2-Sagittal-CorpusCallosum,1,4
sub-111521_ses-35mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-111521_ses-35mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,4
sub-111521_ses-35mo_desc-AtlasInT1w,1,4
sub-111521_ses-35mo_desc-T1wInAtlas,1,4
sub-111521_ses-35mo_task-rest_run-01_desc-T1InTask,0.25,4
sub-111521_ses-35mo_task-rest_run-01_desc-T2InTask,0.8,5
sub-111521_ses-35mo_task-rest_run-01_desc-TaskInT1,1,5
sub-111521_ses-35mo_task-rest_run-01_desc-TaskInT2,1,4
sub-111521_ses-35mo_task-rest_run-02_desc-T1InTask,1,4
sub-111521_ses-35mo_task-rest_run-02_desc-T2InTask,1,4
sub-111521_ses-35mo_task-rest_run-02_desc-TaskInT1,1,5
sub-111521_ses-35mo_task-rest_run-02_desc-TaskInT2,1,5
sub-115072_ses-12mo_T1-Coronal-Caudate-Amygdala,0,1
sub-115072_ses-12mo_T1-Coronal-OrbitoFrontal,0,1
sub-115072_ses-12mo_T1-Sagittal-CorpusCallosum,1,1
sub-115072_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-115072_ses-12mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-115072_ses-12mo_T2-Axial-BasalGangila-Putamen,1,1
sub-115072_ses-12mo_T2-Coronal-OrbitoFrontal,1,1
sub-115072_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-115072_ses-12mo_desc-AtlasInT1w,1,1
sub-115072_ses-12mo_desc-T1wInAtlas,1,1
sub-115072_ses-12mo_task-rest_run-01_desc-T1InTask,1,1
sub-115072_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-115072_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-115072_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-115072_ses-12mo_task-rest_run-02_desc-T1InTask,1,1
sub-115072_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-116056_ses-12mo_T1-Axial-BasalGangila-Putamen,1,1
sub-116056_ses-12mo_T1-Coronal-Caudate-Amygdala,1,1
sub-116056_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-116056_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-116056_ses-12mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-116056_ses-12mo_T2-Axial-BasalGangila-Putamen,0,1
sub-116056_ses-12mo_T2-Axial-SuperiorFrontal,1,1
sub-116056_ses-12mo_T2-Coronal-Caudate-Amygdala,1,1
sub-116056_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-116056_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-116056_ses-12mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-116056_ses-12mo_desc-AtlasInT1w,1,1
sub-116056_ses-12mo_desc-T1wInAtlas,1,1
sub-116056_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-116056_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-116056_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-116056_ses-12mo_task-rest_run-02_desc-T1InTask,1,1
sub-116056_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-116056_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-116056_ses-12mo_task-rest_run-02_desc-TaskInT2,1,1
sub-116056_ses-24mo_T1-Axial-BasalGangila-Putamen,1,1
sub-116056_ses-24mo_T1-Axial-SuperiorFrontal,1,1
sub-116056_ses-24mo_T1-Coronal-Caudate-Amygdala,0,1
sub-116056_ses-24mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-116056_ses-24mo_T1-Sagittal-CorpusCallosum,1,1
sub-116056_ses-24mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-116056_ses-24mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-116056_ses-24mo_T2-Axial-BasalGangila-Putamen,1,1
sub-116056_ses-24mo_T2-Axial-SuperiorFrontal,1,1
sub-116056_ses-24mo_T2-Coronal-Caudate-Amygdala,1,1
sub-116056_ses-24mo_desc-AtlasInT1w,1,1
sub-116056_ses-24mo_desc-T1wInAtlas,1,1
sub-116056_ses-24mo_task-rest_run-01_desc-T1InTask,1,1
sub-116056_ses-24mo_task-rest_run-01_desc-T2InTask,1,1
sub-116056_ses-24mo_task-rest_run-01_desc-TaskInT1,1,1
sub-116056_ses-24mo_task-rest_run-01_desc-TaskInT2,1,1
sub-116056_ses-24mo_task-rest_run-02_desc-T1InTask,1,1
sub-116056_ses-24mo_task-rest_run-02_desc-T2InTask,1,1
sub-116056_ses-24mo_task-rest_run-02_desc-TaskInT2,1,1
sub-116056_ses-24mo_task-rest_run-03_desc-T1InTask,1,1
sub-116056_ses-24mo_task-rest_run-03_desc-T2InTask,1,1
sub-116056_ses-24mo_task-rest_run-03_desc-TaskInT1,1,1
sub-116056_ses-24mo_task-rest_run-04_desc-T1InTask,1,1
sub-116056_ses-24mo_task-rest_run-04_desc-TaskInT1,1,1
sub-116056_ses-9mo_T1-Axial-BasalGangila-Putamen,1,1
sub-116056_ses-9mo_T1-Axial-SuperiorFrontal,1,1
sub-116056_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-116056_ses-9mo_T1-Coronal-OrbitoFrontal,1,1
sub-116056_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-116056_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-116056_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-116056_ses-9mo_T2-Axial-SuperiorFrontal,1,1
sub-116056_ses-9mo_T2-Coronal-Caudate-Amygdala,1,1
sub-116056_ses-9mo_T2-Coronal-OrbitoFrontal,1,1
sub-116056_ses-9mo_T2-Sagittal-CorpusCallosum,0,1
sub-116056_ses-9mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-116056_ses-9mo_desc-AtlasInT1w,1,1
sub-116056_ses-9mo_task-rest_run-01_desc-T1InTask,0,1
sub-116056_ses-9mo_task-rest_run-01_desc-T2InTask,0,1
sub-116056_ses-9mo_task-rest_run-01_desc-TaskInT1,0,1
sub-116056_ses-9mo_task-rest_run-01_desc-TaskInT2,0,1
sub-116056_ses-9mo_task-rest_run-02_desc-TaskInT1,1,1
sub-116056_ses-9mo_task-rest_run-02_desc-TaskInT2,1,1
sub-116056_ses-9mo_task-rest_run-03_desc-TaskInT1,1,1
sub-116056_ses-9mo_task-rest_run-04_desc-T2InTask,1,1
sub-116056_ses-9mo_task-rest_run-04_desc-TaskInT2,1,1
sub-116056_ses-9mo_task-rest_run-05_desc-T1InTask,1,1
sub-116056_ses-9mo_task-rest_run-05_desc-TaskInT1,1,1
sub-116056_ses-9mo_task-rest_run-05_desc-TaskInT2,1,1
sub-116056_ses-9mo_task-rest_run-06_desc-T1InTask,1,1
sub-116056_ses-9mo_task-rest_run-06_desc-T2InTask,1,1
sub-116845_ses-24mo_T1-Axial-SuperiorFrontal,1,1
sub-116845_ses-24mo_T1-Coronal-Caudate-Amygdala,1,1
sub-116845_ses-24mo_T1-Coronal-OrbitoFrontal,1,1
sub-116845_ses-24mo_T1-Sagittal-CorpusCallosum,1,1
sub-116845_ses-24mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-116845_ses-24mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-116845_ses-24mo_T2-Axial-BasalGangila-Putamen,1,1
sub-116845_ses-24mo_T2-Axial-SuperiorFrontal,1,1
sub-116845_ses-24mo_T2-Coronal-OrbitoFrontal,1,1
sub-116845_ses-24mo_T2-Sagittal-CorpusCallosum,0,1
sub-116845_ses-24mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-116845_ses-24mo_desc-AtlasInT1w,1,1
sub-116845_ses-24mo_desc-T1wInAtlas,1,2
sub-116845_ses-24mo_task-rest_run-01_desc-T2InTask,1,1
sub-116845_ses-24mo_task-rest_run-01_desc-TaskInT1,1,1
sub-116845_ses-24mo_task-rest_run-01_desc-TaskInT2,1,1
sub-116845_ses-24mo_task-rest_run-02_desc-T1InTask,0,1
sub-116845_ses-24mo_task-rest_run-02_desc-T2InTask,1,1
sub-116845_ses-24mo_task-rest_run-02_desc-TaskInT1,1,1
sub-116845_ses-24mo_task-rest_run-02_desc-TaskInT2,1,1
sub-116845_ses-9mo_T1-Axial-BasalGangila-Putamen,1,1
sub-116845_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-116845_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-116845_ses-9mo_T1-Sagittal-CorpusCallosum,1,1
sub-116845_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-116845_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-116845_ses-9mo_T2-Axial-SuperiorFrontal,1,1
sub-116845_ses-9mo_T2-Coronal-Caudate-Amygdala,1,1
sub-116845_ses-9mo_T2-Coronal-OrbitoFrontal,0,1
sub-116845_ses-9mo_desc-AtlasInT1w,1,1
sub-116845_ses-9mo_task-rest_run-01_desc-T1InTask,1,1
sub-116845_ses-9mo_task-rest_run-01_desc-T2InTask,1,1
sub-116845_ses-9mo_task-rest_run-01_desc-TaskInT1,1,1
sub-116845_ses-9mo_task-rest_run-02_desc-T1InTask,1,1
sub-116845_ses-9mo_task-rest_run-02_desc-T2InTask,1,1
sub-116845_ses-9mo_task-rest_run-02_desc-TaskInT1,1,1
sub-116845_ses-9mo_task-rest_run-03_desc-T1InTask,1,1
sub-116845_ses-9mo_task-rest_run-03_desc-T2InTask,1,1
sub-116845_ses-9mo_task-rest_run-03_desc-TaskInT1,1,1
sub-116845_ses-9mo_task-rest_run-03_desc-TaskInT2,1,1
sub-116845_ses-9mo_task-rest_run-04_desc-T1InTask,1,1
sub-116845_ses-9mo_task-rest_run-04_desc-TaskInT1,1,1
sub-116845_ses-9mo_task-rest_run-04_desc-TaskInT2,1,1
sub-124529_ses-19mo_T1-Coronal-Caudate-Amygdala,1,1
sub-124529_ses-19mo_T1-Coronal-OrbitoFrontal,1,1
sub-124529_ses-19mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-124529_ses-19mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-124529_ses-19mo_T2-Axial-BasalGangila-Putamen,1,1
sub-124529_ses-19mo_T2-Axial-InferiorTemporal-Cerebellum,0,1
sub-124529_ses-19mo_T2-Axial-SuperiorFrontal,0,1
sub-124529_ses-19mo_T2-Coronal-OrbitoFrontal,1,1
sub-124529_ses-19mo_T2-Sagittal-CorpusCallosum,1,1
sub-124529_ses-19mo_desc-AtlasInT1w,0,1
sub-124529_ses-19mo_desc-T1wInAtlas,1,1
sub-124529_ses-19mo_task-rest_run-01_desc-T2InTask,0,1
sub-124529_ses-19mo_task-rest_run-01_desc-TaskInT1,1,1
sub-124529_ses-19mo_task-rest_run-02_desc-T1InTask,1,1
sub-124529_ses-19mo_task-rest_run-02_desc-T2InTask,1,1
sub-124529_ses-19mo_task-rest_run-02_desc-TaskInT1,1,1
sub-124529_ses-19mo_task-rest_run-02_desc-TaskInT2,1,1
sub-124529_ses-25mo_T1-Axial-BasalGangila-Putamen,1,1
sub-124529_ses-25mo_T1-Coronal-Caudate-Amygdala,1,1
sub-124529_ses-25mo_T1-Coronal-OrbitoFrontal,1,1
sub-124529_ses-25mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-124529_ses-25mo_T1-Sagittal-CorpusCallosum,1,1
sub-124529_ses-25mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-124529_ses-25mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-124529_ses-25mo_T2-Axial-BasalGangila-Putamen,1,1
sub-124529_ses-25mo_T2-Axial-SuperiorFrontal,1,1
sub-124529_ses-25mo_T2-Coronal-OrbitoFrontal,1,1
sub-124529_ses-25mo_T2-Sagittal-CorpusCallosum,1,1
sub-124529_ses-25mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-124529_ses-25mo_desc-T1wInAtlas,1,1
sub-124529_ses-25mo_task-rest_run-01_desc-T2InTask,1,1
sub-124529_ses-25mo_task-rest_run-01_desc-TaskInT1,1,1
sub-124529_ses-25mo_task-rest_run-02_desc-T1InTask,1,1
sub-124529_ses-25mo_task-rest_run-02_desc-T2InTask,0,1
sub-124529_ses-25mo_task-rest_run-02_desc-TaskInT2,0,1
sub-124529_ses-25mo_task-rest_run-03_desc-T1InTask,1,1
sub-124529_ses-25mo_task-rest_run-03_desc-T2InTask,1,1
sub-124529_ses-25mo_task-rest_run-04_desc-T1InTask,1,1
sub-124529_ses-25mo_task-rest_run-04_desc-T2InTask,1,1
sub-124529_ses-25mo_task-rest_run-04_desc-TaskInT1,1,1
sub-124529_ses-25mo_task-rest_run-04_desc-TaskInT2,1,1
sub-125105_ses-49mo_T1-Axial-BasalGangila-Putamen,1,4
sub-125105_ses-49mo_T1-Axial-SuperiorFrontal,0.5,4
sub-125105_ses-49mo_T1-Coronal-Caudate-Amygdala,1,4
sub-125105_ses-49mo_T1-Coronal-OrbitoFrontal,1,4
sub-125105_ses-49mo_T1-Coronal-PosteriorParietal-Lingual,1,4
sub-125105_ses-49mo_T1-Sagittal-CorpusCallosum,0.5,4
sub-125105_ses-49mo_T1-Sagittal-Insula-FrontoTemporal,1,4
sub-125105_ses-49mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,5
sub-125105_ses-49mo_T2-Axial-BasalGangila-Putamen,0.75,4
sub-125105_ses-49mo_T2-Axial-SuperiorFrontal,1,4
sub-125105_ses-49mo_T2-Coronal-Caudate-Amygdala,1,4
sub-125105_ses-49mo_T2-Coronal-OrbitoFrontal,1,4
sub-125105_ses-49mo_T2-Sagittal-CorpusCallosum,0.75,4
sub-125105_ses-49mo_T2-Sagittal-Insula-FrontoTemporal,0.75,4
sub-125105_ses-49mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-125105_ses-49mo_desc-AtlasInT1w,1,4
sub-125105_ses-49mo_desc-T1wInAtlas,1,5
sub-125105_ses-49mo_task-rest_run-01_desc-T1InTask,1,4
sub-125105_ses-49mo_task-rest_run-01_desc-T2InTask,1,4
sub-125105_ses-49mo_task-rest_run-01_desc-TaskInT1,1,4
sub-125105_ses-49mo_task-rest_run-01_desc-TaskInT2,1,4
sub-125105_ses-49mo_task-rest_run-02_desc-T1InTask,1,4
sub-125105_ses-49mo_task-rest_run-02_desc-T2InTask,1,5
sub-125105_ses-49mo_task-rest_run-02_desc-TaskInT1,1,4
sub-125105_ses-49mo_task-rest_run-02_desc-TaskInT2,1,4
sub-125105_ses-49mo_task-rest_run-03_desc-T1InTask,0.5,4
sub-125105_ses-49mo_task-rest_run-03_desc-T2InTask,1,4
sub-125105_ses-49mo_task-rest_run-03_desc-TaskInT1,1,5
sub-125105_ses-49mo_task-rest_run-03_desc-TaskInT2,1,5
sub-125105_ses-49mo_task-rest_run-04_desc-T1InTask,0.75,4
sub-125105_ses-49mo_task-rest_run-04_desc-T2InTask,1,4
sub-125105_ses-49mo_task-rest_run-04_desc-TaskInT1,1,4
sub-125105_ses-49mo_task-rest_run-04_desc-TaskInT2,1,4
sub-125105_ses-49mo_task-rest_run-05_desc-T1InTask,1,4
sub-125105_ses-49mo_task-rest_run-05_desc-T2InTask,1,4
sub-125105_ses-49mo_task-rest_run-05_desc-TaskInT1,1,4
sub-125105_ses-49mo_task-rest_run-05_desc-TaskInT2,1,4
sub-125632_ses-13mo_T1-Axial-BasalGangila-Putamen,1,1
sub-125632_ses-13mo_T1-Axial-SuperiorFrontal,0,1
sub-125632_ses-13mo_T1-Coronal-Caudate-Amygdala,0,1
sub-125632_ses-13mo_T1-Coronal-OrbitoFrontal,0,1
sub-125632_ses-13mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-125632_ses-13mo_T2-Axial-BasalGangila-Putamen,1,1
sub-125632_ses-13mo_T2-Axial-SuperiorFrontal,1,1
sub-125632_ses-13mo_T2-Coronal-Caudate-Amygdala,0,1
sub-125632_ses-13mo_T2-Coronal-OrbitoFrontal,1,1
sub-125632_ses-13mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-125632_ses-13mo_desc-AtlasInT1w,1,1
sub-125632_ses-13mo_desc-T1wInAtlas,0,1
sub-125632_ses-13mo_task-rest_run-01_desc-T1InTask,1,1
sub-125632_ses-13mo_task-rest_run-01_desc-TaskInT1,1,1
sub-125632_ses-13mo_task-rest_run-01_desc-TaskInT2,1,1
sub-125632_ses-13mo_task-rest_run-02_desc-T1InTask,1,1
sub-125632_ses-13mo_task-rest_run-02_desc-TaskInT2,1,1
sub-125632_ses-13mo_task-rest_run-03_desc-T1InTask,1,1
sub-125632_ses-13mo_task-rest_run-03_desc-T2InTask,1,1
sub-125632_ses-13mo_task-rest_run-03_desc-TaskInT1,1,1
sub-125632_ses-13mo_task-rest_run-04_desc-T2InTask,1,1
sub-125632_ses-13mo_task-rest_run-04_desc-TaskInT2,1,1
sub-125632_ses-13mo_task-rest_run-05_desc-T1InTask,1,1
sub-125632_ses-13mo_task-rest_run-05_desc-T2InTask,1,1
